alpha tmin tmax
-1.8187105906995766 190086016.0435782 64616764502.53536
-1.8382514701834163 165243622.7521723 61756469721.99761
-1.983584035938437 185278975.15087098 48097648796.160965
-1.7701877735256675 127224348.2019193 19228080120.250637
-2.036788300825645 197423753.34232372 38206159691.12899
-1.9516511145725828 209236929.13045606 92986875787.34047
-1.80679954833658 165465857.15068337 61024780446.98899
-2.043924750573382 206926495.96640983 52803497204.038315
-1.8935143254693605 172373267.97502935 94465316044.55563
-1.7059052795791674 193737851.9415402 29123076280.50697
-1.8818998303883654 216931638.97826514 53611577228.186584
-1.8411272642866001 182491594.0449699 81889828832.7687
-1.9062794436236967 161439928.09215063 41909112916.221214
-1.9994390281619987 204858377.94592157 67887155470.633896
-1.947469574233095 234985437.39882606 26843446452.44556
-1.7528019491640385 169038667.19257256 57799225657.72019
-1.860141874886115 164136873.70166314 60324471701.12307
-1.8224971860115031 247519311.21449468 13059700212.705095
-2.0374003337160227 205596915.80770254 51846983945.18465
-1.7327122762006262 199418162.4143448 32617351822.209908
-1.881456809638983 235009251.64675954 24328867477.942173
-1.8366785024410286 200199639.44790503 54742694705.5262
-1.8118008825265872 196288204.13051084 50555245233.122696
-1.8185802905685713 165135621.43030596 60888836797.963524
-1.9558158146539821 185191391.61469766 73934276696.67432
-1.8849841548548096 171820594.37495282 84507369115.71548
-1.9855617385609385 174469660.21261114 22765099569.87245
-1.9473374273529023 200095243.17958212 99654622387.79543
-1.4824210522923384 82988517.13290937 15582908943.729673
-1.7043435835303944 223275576.40047944 17109966333.628464
-2.0200767855273742 191850935.62745047 38670382062.454666
-2.0384170291286785 234815183.1219745 27373262032.510567
-2.060615433291714 219561456.25519162 40897482004.71448
-1.9919533056404484 207930722.18512625 75408890435.52983
-1.800612165383067 185101107.98718306 61944307420.409935
-1.7512923980101742 165428393.96888283 59625599437.81693
-1.5483642430725115 99633369.84327327 18165472048.688408
-2.037810572391845 212783749.61465797 73673315041.73006
-1.8490855694768529 180605556.8247416 84119087943.25659
-2.065943113493461 195104887.08377236 22321858571.947025
-1.8604972029449622 152835637.25593552 30876704559.485
-1.9237031821342168 180672150.79894954 88937193031.68414
-1.9668081938970938 232435205.35468894 28846276955.399574
-1.5743213655201185 148139316.80980867 25490144888.17116
-1.8094753429923964 167973506.94868994 61068509534.01687
-2.0554545504315254 209172344.75866127 50277013195.94902
-1.7175597612081206 205115166.3248766 25794768289.714066
-1.99606495898328 219227071.84519225 52015029974.059235
-1.7031141796196654 208116754.36181125 22424283652.13861
-1.8428639309711494 196759016.5395376 63646872570.56119
-1.895941165791788 166334588.1198001 64169627460.34959
-1.8234239790792255 172944698.02034006 64714980824.287186
-1.878494235350097 209220286.5408678 72593640854.21533
-1.3663825727400032 113558445.4595285 7984864116.12228
-2.050153989093896 213501308.2167738 72231918485.85501
-1.7427153073024906 182733270.40503296 49362006476.03233
-1.9538899371323153 213332019.27433679 88165760442.53163
-2.031581726978713 212191018.49330702 71655317342.46475
-2.1170996739914565 215137406.95286444 18521545492.195244
-2.0502136203800023 215185491.97434202 62592001231.20453
-1.971091527156088 199197662.79503405 76887104535.98505
-1.9435517502562867 185056107.45008594 88813754315.98724
-1.954038432592157 206471816.5957024 88972424566.11772
-2.0420900597641327 202892166.19374508 43091344571.21877
-1.6516051882598441 146537899.8018056 7856390755.806894
-1.9122025356512182 174196948.69100323 68932056103.32767
-1.831670981167392 154702603.04190156 39019635921.007744
-1.9722274233870034 208621523.68758315 81431051094.28195
-1.9738853687838183 227547066.30751154 34173417588.783363
-1.9482999678829251 214481245.85925528 78189437361.1574
-1.9680253792100664 205172547.51869935 81081808424.9822
-1.9551688848179822 201318730.49582478 88613440889.54552
-1.9393264573832811 175321379.43506992 44923080413.37247
-1.9765412591637217 196936401.6118732 70087541268.8894
-1.9172229277067152 223376654.6959747 42082727495.72211
-2.0089007537977204 204038680.45698258 58991591513.157265
-1.720438653759306 121284048.54707669 20649102133.649193
-1.968585072488079 173855634.28061292 27084034653.792572
-1.4977123492730224 170654669.37485397 15793956742.79009
-2.0268513423275554 226037361.87895212 35678427819.60791
-1.8687390031496496 197890089.53441402 85085671414.28061
-2.067075415918576 183990483.39094454 13994028227.672382
-2.0037771909389583 223641670.45952123 39877145435.12908
-1.9852913074205611 187635693.0096245 54993944363.801186
-1.5108210647937996 157752292.61474842 7766148568.559365
-1.94492877447342 207341194.04250437 91047213724.83119
-1.858199292926489 212198314.51254714 49941973947.91341
-1.9584757738489111 242689192.7554425 19742575339.152065
-1.9798467973379936 214520447.42785412 73831022790.52779
-1.7350818827461152 162798750.04418182 59031607703.857056
-1.7227880802372981 191691852.0149494 34810750750.36815
-1.8897026326594744 172848738.9575087 88415027501.53915
-1.6230636420808842 136911506.43071598 28868931133.02772
-1.7990448968919044 175297793.26677388 59699971361.460365
-1.7392295163051585 143093324.35537016 42052424384.69604
-1.8487781708131998 168100909.52985093 63160203268.121445
-1.7797136191204443 156419828.47232294 50116927830.24052
-1.563485364547338 158114954.2737693 7635446776.338795
-1.8919853633167336 168911302.68831435 72193552947.32811
-1.904325306691888 216776217.6575955 64795243694.97297
-1.795773000633353 196464648.12169352 45052602365.43436
-1.7934814564128687 142297566.68256465 10202688620.08267
-1.8297131809051235 223132557.606706 26429950137.560818
-2.033304043096994 201323773.2341237 42917668245.62931
-1.3678440839058417 85471380.09930833 9354210910.350063
-1.8352662965683288 180331410.55531865 72443052763.8507
-1.956572890578585 203556710.41539606 84526693168.79881
-2.0063513641334865 217768601.01505876 54117004153.87555
-1.7135512235700971 117304653.28063756 18206000228.77913
-1.788204393210952 173298361.7273171 57832909664.33768
-1.7394823542646705 164091754.61131823 59192165341.513016
-1.8663291644055917 177656172.51810598 87240567180.61922
-1.95017094600529 189532138.11031196 95066783304.42674
-1.9558338796415748 205935441.2054613 84381275291.50934
-1.870928782370607 231337368.82033446 25202344248.79705
-1.810899650546912 246584493.27033108 13437281707.74795
-1.7624783646491495 180946217.18647826 52240337777.946465
-1.9347093466341918 166229479.3933947 30285291026.432625
-1.999789587773741 199737344.58868968 55662158345.949715
-1.962162373126887 216065114.69117433 64342696983.542595
-2.084978923556699 214648155.42102644 29312947519.987953
-1.731553680157884 174646315.21209037 48276332518.918755
-1.9810154128790707 200607367.06382015 67063265876.38622
-1.7782503623874513 160665144.76449704 57949331795.441025
-1.7518784645724952 170097128.5578813 55459709861.72312
-1.8417236640383856 139897770.94562018 19019300523.10919
-1.906889487809629 215322907.84721917 72147965157.97838
-1.731488861625237 171585017.19267845 49755553494.90584
-1.9682924372190116 185762871.6500562 58556679424.35007
-1.8845933261188386 201999138.79496828 98268292492.20284
-1.9745779718182217 211554701.2998314 78065797404.50482
-1.9269755644255284 208836229.93229485 91808986501.0165
-1.7584177994482144 186447046.2625725 49394206068.93291
-1.8341251661047857 170114524.2391762 62123788454.91299
-2.0426932155053246 227432921.57484716 32634604251.12602
-1.5835300813189144 143357143.5158463 26811889107.518047
-1.7634220899372592 200628947.97783357 35356827866.789474
-1.9141595410341181 211618712.01158702 89690415978.91937
-1.9572974564512293 222540328.30684462 42104590150.077194
-1.887524403702043 173857745.48254713 87836348905.25554
-2.0919770570537946 206385954.53963953 20301899626.08942
-1.750132490814987 163477631.8519026 58854490678.62176
-1.9234003167042208 205682705.01986426 97980607182.22438
-1.715715659179923 187467555.1049796 35669374224.99451
-1.7934315695456413 211720973.38350898 31961965976.17119
-1.7396292215538236 140219197.51719162 38936884074.10503
-1.4112217327110559 70268126.45742914 13918009226.960297
-1.9440610773161184 215664653.6131042 66660406887.52878
-1.8578688691131697 160146921.0527956 48507830052.7801
-2.0538924102665015 210641107.4901595 52008028575.82824
-1.8619416385974739 229323230.4050816 25313731820.252274
-1.9328230378919282 209623214.72208807 87704531626.66986
-1.9719483368542772 200830458.28012687 71072317400.97626
-1.860197896240805 197420427.7477272 72670126159.29489
-1.7024969157210963 120207985.97659448 20561041226.483437
-1.876794846707286 212898024.5483009 60902730082.73795
-1.874816522940702 207295013.79340073 67471946661.81737
-1.8106436293605581 179588616.46685416 61315924064.4397
-1.9590078108017606 252287847.58354205 13295642494.609795
-1.9495785403388013 202312503.81172162 84645903439.02649
-2.0529262216800515 210735297.29439405 52864221018.97911
-1.8307359050229546 156644853.3284583 9541614933.018824
-1.9406815978676895 194670883.76368383 98325067341.62329
-1.7285950085775657 140638403.039556 38096647922.168915
-1.813108395419485 149245678.26240668 32600443445.903736
-2.005092109881698 216102733.91237924 57970054653.38481
-1.9733229901372484 211787040.29236713 75776033194.59103
-1.8400044030981162 187330253.5374057 80735653445.19211
-1.9443139678337036 195461684.71491265 92648410331.61078
-1.6837143667844603 146696866.54600388 33394319449.97655
-1.729079206956576 169916523.881894 48575424479.603905
-1.8972441328654308 169986717.9126573 68790426582.8708
-1.8547415889990924 175214988.010876 71752395495.78972
-1.9640136447602874 193031926.54549927 72357300536.70937
-1.6672973683125871 109025316.88366438 17371496325.71913
-2.079384367642942 201195348.05045468 20442547649.976933
-1.832891668927651 179151607.96465638 67820775171.63635
-1.8567278569823962 185821102.8552992 95683377572.24872
-1.8451609502774016 161160123.2364604 52969091495.12158
-1.5890738217005052 142061960.07213193 27023979725.909077
-1.8949454348978572 169807953.20719662 71429734250.81218
-1.7556361756239065 160000176.77418044 57182004149.971596
-2.0930500655657216 232391612.8858216 19000696420.02973
-1.9912533642864445 202490075.03502277 60050901972.08698
-1.8879595485016054 207402090.90647566 85549522547.5572
-1.9755653292109434 209979081.10865662 73170222402.27034
-1.871520864174874 193727763.55252573 97584537130.72343
-1.8277054782016204 187340026.21031007 71227877409.40704
-1.8092158595428358 166982644.1058005 57446285164.2355
-2.0376547564947765 205385713.78101462 45033167258.296394
-1.8457771782519767 156004316.66466907 37876731835.611336
-1.8028062664834368 215844609.50731784 29294052907.136086
-1.412484382930777 69142595.68260059 12738770050.612371
-1.9078891343900752 233121205.52577358 27214348026.952106
-1.8400304881699916 202545209.83929527 50095989161.459526
-1.9214280069889749 205685467.9701855 94449107558.51447
-1.8516341781583385 205539184.9374416 51892651669.58551
-2.027532237221571 210134343.46654552 57652821331.96737
-1.8809881234733397 152104435.4645691 24921912381.96212
-2.00507575510473 201988050.59085408 52460834563.19646
-1.7533610751349529 203949640.98990795 31613633676.257614
-1.9374399025377582 197032588.9973152 96147040674.475
-1.6784625608231516 111782993.27023643 11567526155.541214
-1.9240884470266952 174334870.6108609 50964497005.61833
-1.884442682471509 172803330.6538633 77671514058.41042
-1.4793362714150002 108151400.48099983 18314482276.67202
-1.790847186476527 176098406.70680314 56080455445.58799
-1.9423732099854476 192853754.60389426 94416449806.90979
-1.8700389780623496 177152953.27331597 82874228427.79349
-1.5784011532877853 126591076.54920265 25889665647.303078
-1.9409791079613439 174434981.4267379 38761796456.49536
-1.8414408833603997 158146292.56359503 43382160635.27407
-1.7786786144975677 189015266.72072247 49646563195.49034
-1.8471361214304571 208756124.27668846 46189350282.813515
-1.8689315194733087 166178911.42755938 57953650085.631226
-1.8332227453756564 179208714.14817977 67016826845.60071
-1.9288345160234082 201049586.51393497 97045270056.60675
-1.7904748041575558 154323707.29739985 43262536572.40147
-1.9654653665526167 190314046.0675027 68014663651.01348
-1.7916066213651676 173206134.18273816 56151483889.74979
-1.8103378067755034 181903642.85183495 60541927241.52902
-1.909978572254466 226565811.18142563 34475499215.2379
-1.8085189198970717 173104060.1148186 58125455099.03129
-1.6940682684409782 155758116.49970037 37032192126.47276
-1.9101069802278907 206763749.47893256 95315433723.41429
-1.9275937701491128 158621352.21429455 21835289507.47436
-1.3440281244796564 103318913.631423 8290819696.139021
-1.85809584404889 170123732.8954925 62825636590.5513
-1.9574206358416657 187092170.8287597 73420624540.90944
-1.7891849423533923 163874324.8048566 56417851010.908875
-1.86408839288586 195773366.20628425 77785713061.52275
-1.6792986381964516 209802739.87590042 8436215777.976205
-1.922998910416827 174547246.72983673 51733477162.39049
-2.0393009430344278 215642375.68448004 52995652675.07143
-1.8424050623374886 179024880.64620984 69919005978.6463
-1.7926583243741714 236074582.0760404 16988052647.464006
-1.336969792806118 90062192.01913585 10256667887.998314
-1.9095166054030386 211084683.9700254 85242322360.44865
-1.8670516873654144 170601045.58425495 64871143996.15533
-2.0754057260741843 193152113.32042208 16922921794.466837
-1.9310373038133208 180855985.09196922 66854721045.78879
-1.9568027687698961 211824085.5731568 74986355910.1918
-1.9528596692552056 217167041.5002692 55473022430.513306
-1.8601451857913998 166053937.69495675 56680309446.641235
-2.025787674720033 199588031.8155156 39599968283.7426
-2.057888206120374 196090551.6596752 24455681304.90083
-1.6629922238397614 167142616.6049906 30064867804.01339
-1.5423495246751482 111548326.91763908 20900629295.45785
-1.7699261631953003 201064624.9124919 35036736199.79325
-1.961883819211344 202932078.47426996 71682065317.93628
-1.8173941880128788 210630543.1097771 35846355746.35156
-1.9396289139207257 199468928.28456688 86855635567.63481
